"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 29, 2023","4,550.58","4,571.84","4,587.64","4,547.15","-","-0.09%"
"Nov 28, 2023","4,554.89","4,545.55","4,568.14","4,540.51","-","0.10%"
"Nov 27, 2023","4,550.43","4,554.86","4,560.52","4,546.32","-","-0.20%"
"Nov 24, 2023","4,559.34","4,555.84","4,560.31","4,552.80","-","0.06%"
"Nov 22, 2023","4,556.62","4,553.04","4,568.43","4,545.05","-","0.41%"
"Nov 21, 2023","4,538.19","4,538.77","4,542.14","4,525.51","-","-0.20%"
"Nov 20, 2023","4,547.38","4,511.70","4,557.11","4,510.36","-","0.74%"
"Nov 17, 2023","4,514.02","4,509.55","4,520.12","4,499.66","-","0.13%"
"Nov 16, 2023","4,508.24","4,497.08","4,511.99","4,487.83","-","0.12%"
"Nov 15, 2023","4,502.88","4,505.30","4,521.17","4,495.31","-","0.16%"
"Nov 14, 2023","4,495.70","4,458.97","4,508.67","4,458.97","-","1.91%"
"Nov 13, 2023","4,411.55","4,406.66","4,421.76","4,393.82","-","-0.08%"
"Nov 10, 2023","4,415.24","4,364.15","4,418.03","4,353.34","-","1.56%"
"Nov 09, 2023","4,347.35","4,391.41","4,393.40","4,343.94","-","-0.81%"
"Nov 08, 2023","4,382.78","4,384.37","4,391.20","4,359.76","-","0.10%"
"Nov 07, 2023","4,378.38","4,366.21","4,386.26","4,355.41","-","0.28%"
"Nov 06, 2023","4,365.98","4,364.27","4,372.21","4,347.53","-","0.18%"
"Nov 03, 2023","4,358.34","4,334.23","4,373.62","4,334.23","-","0.94%"
"Nov 02, 2023","4,317.78","4,268.26","4,319.72","4,268.26","-","1.89%"
"Nov 01, 2023","4,237.86","4,201.27","4,245.64","4,197.74","-","1.05%"
"Oct 31, 2023","4,193.80","4,171.33","4,195.55","4,153.12","-","0.65%"
"Oct 30, 2023","4,166.82","4,139.39","4,177.47","4,132.94","-","1.20%"
"Oct 27, 2023","4,117.37","4,152.93","4,156.70","4,103.78","-","-0.48%"
"Oct 26, 2023","4,137.23","4,175.99","4,183.60","4,127.90","-","-1.18%"
"Oct 25, 2023","4,186.77","4,232.42","4,232.42","4,181.42","-","-1.43%"
"Oct 24, 2023","4,247.68","4,235.79","4,259.38","4,219.43","-","0.73%"
"Oct 23, 2023","4,217.04","4,210.40","4,255.84","4,189.22","-","-0.17%"
"Oct 20, 2023","4,224.16","4,273.85","4,276.56","4,223.03","-","-1.26%"
"Oct 19, 2023","4,278.00","4,321.36","4,339.54","4,269.69","-","-0.85%"
"Oct 18, 2023","4,314.60","4,357.35","4,364.20","4,303.84","-","-1.34%"
"Oct 17, 2023","4,373.20","4,345.23","4,393.57","4,337.54","-","-0.01%"
"Oct 16, 2023","4,373.63","4,342.37","4,383.33","4,342.37","-","1.06%"
"Oct 13, 2023","4,327.78","4,360.49","4,377.10","4,311.97","-","-0.50%"
"Oct 12, 2023","4,349.61","4,380.94","4,385.85","4,325.43","-","-0.62%"
"Oct 11, 2023","4,376.95","4,366.59","4,378.64","4,345.34","-","0.43%"
"Oct 10, 2023","4,358.24","4,339.75","4,385.46","4,339.64","-","0.52%"
"Oct 09, 2023","4,335.66","4,289.02","4,341.73","4,283.79","-","0.63%"
"Oct 06, 2023","4,308.50","4,234.79","4,324.10","4,219.55","-","1.18%"
"Oct 05, 2023","4,258.19","4,259.31","4,267.13","4,225.91","-","-0.13%"
"Oct 04, 2023","4,263.75","4,233.83","4,268.50","4,220.48","-","0.81%"
"Oct 03, 2023","4,229.45","4,269.75","4,281.15","4,216.45","-","-1.37%"
"Oct 02, 2023","4,288.39","4,284.52","4,300.58","4,260.21","-","0.01%"
"Sep 29, 2023","4,288.05","4,328.18","4,333.15","4,274.86","-","-0.27%"
"Sep 28, 2023","4,299.70","4,269.65","4,317.27","4,264.38","-","0.59%"
"Sep 27, 2023","4,274.51","4,282.63","4,292.07","4,238.63","-","0.02%"
"Sep 26, 2023","4,273.53","4,312.88","4,313.01","4,265.98","-","-1.47%"
"Sep 25, 2023","4,337.44","4,310.62","4,338.51","4,302.70","-","0.40%"
"Sep 22, 2023","4,320.06","4,341.74","4,357.40","4,316.49","-","-0.23%"
"Sep 21, 2023","4,330.00","4,374.36","4,375.70","4,329.17","-","-1.64%"
"Sep 20, 2023","4,402.20","4,452.81","4,461.03","4,401.38","-","-0.94%"
"Sep 19, 2023","4,443.95","4,445.41","4,449.85","4,416.61","-","-0.22%"
"Sep 18, 2023","4,453.53","4,445.13","4,466.36","4,442.11","-","0.07%"
"Sep 15, 2023","4,450.32","4,497.98","4,497.98","4,447.21","-","-1.22%"
"Sep 14, 2023","4,505.10","4,487.78","4,511.99","4,478.69","-","0.84%"
"Sep 13, 2023","4,467.44","4,462.65","4,479.39","4,453.52","-","0.12%"
"Sep 12, 2023","4,461.90","4,473.27","4,487.11","4,456.83","-","-0.57%"
"Sep 11, 2023","4,487.46","4,480.98","4,490.77","4,467.89","-","0.67%"
"Sep 08, 2023","4,457.49","4,451.30","4,473.53","4,448.38","-","0.14%"
"Sep 07, 2023","4,451.14","4,434.55","4,457.81","4,430.46","-","-0.32%"
"Sep 06, 2023","4,465.48","4,490.35","4,490.35","4,442.38","-","-0.70%"
"Sep 05, 2023","4,496.83","4,510.06","4,514.29","4,496.01","-","-0.42%"
"Sep 01, 2023","4,515.77","4,530.60","4,541.25","4,501.35","-","0.18%"
"Aug 31, 2023","4,507.66","4,517.01","4,532.26","4,507.39","-","-0.16%"
"Aug 30, 2023","4,514.87","4,500.34","4,521.65","4,493.59","-","0.38%"
"Aug 29, 2023","4,497.63","4,432.75","4,500.14","4,431.68","-","1.45%"
"Aug 28, 2023","4,433.31","4,426.03","4,439.56","4,414.98","-","0.63%"
"Aug 25, 2023","4,405.71","4,389.38","4,418.46","4,356.29","-","0.67%"
"Aug 24, 2023","4,376.31","4,455.16","4,458.30","4,375.55","-","-1.35%"
"Aug 23, 2023","4,436.01","4,396.44","4,443.18","4,396.44","-","1.10%"
"Aug 22, 2023","4,387.55","4,415.33","4,418.59","4,382.77","-","-0.28%"
"Aug 21, 2023","4,399.77","4,380.28","4,407.55","4,360.30","-","0.69%"
"Aug 18, 2023","4,369.71","4,344.88","4,381.82","4,335.31","-","-0.01%"
"Aug 17, 2023","4,370.36","4,416.32","4,421.17","4,364.83","-","-0.77%"
"Aug 16, 2023","4,404.33","4,433.79","4,449.95","4,403.55","-","-0.76%"
"Aug 15, 2023","4,437.86","4,478.87","4,478.87","4,432.19","-","-1.16%"
"Aug 14, 2023","4,489.72","4,458.13","4,490.33","4,453.44","-","0.58%"
"Aug 11, 2023","4,464.05","4,450.69","4,476.23","4,443.98","-","-0.11%"
"Aug 10, 2023","4,468.83","4,487.16","4,527.37","4,457.92","-","0.03%"
"Aug 09, 2023","4,467.71","4,501.57","4,502.44","4,461.33","-","-0.70%"
"Aug 08, 2023","4,499.38","4,498.03","4,503.31","4,464.39","-","-0.42%"
"Aug 07, 2023","4,518.44","4,491.58","4,519.84","4,491.15","-","0.90%"
"Aug 04, 2023","4,478.03","4,513.96","4,540.34","4,474.55","-","-0.53%"
"Aug 03, 2023","4,501.89","4,494.27","4,519.49","4,485.54","-","-0.25%"
"Aug 02, 2023","4,513.39","4,550.93","4,550.93","4,505.75","-","-1.38%"
"Aug 01, 2023","4,576.73","4,578.83","4,584.62","4,567.53","-","-0.27%"
"Jul 31, 2023","4,588.96","4,584.82","4,594.22","4,573.14","-","0.15%"
"Jul 28, 2023","4,582.23","4,565.75","4,590.16","4,564.01","-","0.99%"
"Jul 27, 2023","4,537.41","4,598.26","4,607.07","4,528.56","-","-0.64%"
"Jul 26, 2023","4,566.75","4,558.96","4,582.47","4,547.58","-","-0.02%"
"Jul 25, 2023","4,567.46","4,555.19","4,580.62","4,552.42","-","0.28%"
"Jul 24, 2023","4,554.64","4,543.39","4,563.41","4,541.29","-","0.40%"
"Jul 21, 2023","4,536.34","4,550.16","4,555.00","4,535.79","-","0.03%"
"Jul 20, 2023","4,534.87","4,554.38","4,564.74","4,527.56","-","-0.68%"
"Jul 19, 2023","4,565.72","4,563.87","4,578.43","4,557.48","-","0.24%"
"Jul 18, 2023","4,554.98","4,521.78","4,562.30","4,514.59","-","0.71%"
"Jul 17, 2023","4,522.79","4,508.86","4,532.85","4,504.90","-","0.39%"
"Jul 14, 2023","4,505.42","4,514.61","4,527.76","4,499.56","-","-0.10%"
"Jul 13, 2023","4,510.04","4,491.50","4,517.38","4,489.36","-","0.85%"
"Jul 12, 2023","4,472.16","4,467.69","4,488.34","4,463.23","-","0.74%"
"Jul 11, 2023","4,439.26","4,415.55","4,443.64","4,408.46","-","0.67%"
"Jul 10, 2023","4,409.53","4,394.23","4,412.60","4,389.92","-","0.24%"
"Jul 07, 2023","4,398.95","4,404.54","4,440.39","4,397.40","-","-0.29%"
"Jul 06, 2023","4,411.59","4,422.62","4,422.62","4,385.05","-","-0.79%"
"Jul 05, 2023","4,446.82","4,442.04","4,454.06","4,436.61","-","-0.20%"
"Jul 03, 2023","4,455.59","4,450.48","4,456.46","4,442.29","-","0.12%"
"Jun 30, 2023","4,450.38","4,422.44","4,458.48","4,422.44","-","1.23%"
"Jun 29, 2023","4,396.44","4,374.94","4,398.39","4,371.97","-","0.45%"
"Jun 28, 2023","4,376.86","4,367.48","4,390.35","4,360.22","-","-0.04%"
"Jun 27, 2023","4,378.41","4,337.36","4,384.42","4,335.00","-","1.15%"
"Jun 26, 2023","4,328.82","4,344.84","4,362.06","4,328.08","-","-0.45%"
"Jun 23, 2023","4,348.33","4,354.17","4,366.55","4,341.34","-","-0.77%"
"Jun 22, 2023","4,381.89","4,355.40","4,382.25","4,351.82","-","0.37%"
"Jun 21, 2023","4,365.69","4,380.01","4,386.22","4,360.14","-","-0.52%"
"Jun 20, 2023","4,388.71","4,396.11","4,400.15","4,367.19","-","-0.47%"
"Jun 16, 2023","4,409.59","4,440.95","4,448.47","4,407.44","-","-0.37%"
"Jun 15, 2023","4,425.84","4,365.33","4,439.20","4,362.60","-","1.22%"
"Jun 14, 2023","4,372.59","4,366.29","4,391.82","4,337.85","-","0.08%"
"Jun 13, 2023","4,369.01","4,352.61","4,375.37","4,349.31","-","0.69%"
"Jun 12, 2023","4,338.93","4,308.32","4,340.13","4,304.37","-","0.93%"
"Jun 09, 2023","4,298.86","4,304.88","4,322.62","4,291.70","-","0.11%"
"Jun 08, 2023","4,293.93","4,268.69","4,298.01","4,261.07","-","0.62%"
"Jun 07, 2023","4,267.52","4,285.47","4,299.19","4,263.96","-","-0.38%"
"Jun 06, 2023","4,283.85","4,271.34","4,288.33","4,263.09","-","0.24%"
"Jun 05, 2023","4,273.79","4,282.99","4,299.28","4,266.82","-","-0.20%"
"Jun 02, 2023","4,282.37","4,241.01","4,290.67","4,241.01","-","1.45%"
"Jun 01, 2023","4,221.02","4,183.03","4,232.43","4,171.64","-","0.99%"
"May 31, 2023","4,179.83","4,190.74","4,195.44","4,166.15","-","-0.61%"
"May 30, 2023","4,205.52","4,226.71","4,231.10","4,192.18","-","0.00%"
"May 26, 2023","4,205.45","4,156.16","4,212.87","4,156.16","-","1.30%"
"May 25, 2023","4,151.28","4,155.71","4,165.74","4,129.73","-","0.88%"
"May 24, 2023","4,115.24","4,132.96","4,132.96","4,103.98","-","-0.73%"
"May 23, 2023","4,145.58","4,176.80","4,185.68","4,142.54","-","-1.12%"
"May 22, 2023","4,192.63","4,190.78","4,209.22","4,179.68","-","0.02%"
"May 19, 2023","4,191.98","4,204.15","4,212.91","4,180.20","-","-0.14%"
"May 18, 2023","4,198.05","4,157.68","4,202.20","4,153.50","-","0.94%"
"May 17, 2023","4,158.77","4,122.85","4,164.67","4,113.62","-","1.19%"
"May 16, 2023","4,109.90","4,127.95","4,135.54","4,109.86","-","-0.64%"
"May 15, 2023","4,136.28","4,126.65","4,141.25","4,110.27","-","0.30%"
"May 12, 2023","4,124.08","4,138.54","4,143.74","4,099.12","-","-0.16%"
"May 11, 2023","4,130.62","4,132.24","4,132.80","4,109.29","-","-0.17%"
"May 10, 2023","4,137.64","4,143.74","4,154.28","4,098.92","-","0.45%"
"May 09, 2023","4,119.17","4,124.25","4,130.35","4,116.65","-","-0.46%"
"May 08, 2023","4,138.12","4,136.98","4,142.30","4,123.81","-","0.05%"
"May 05, 2023","4,136.25","4,084.73","4,147.02","4,084.73","-","1.85%"
"May 04, 2023","4,061.22","4,082.55","4,082.61","4,048.28","-","-0.72%"
"May 03, 2023","4,090.75","4,122.25","4,148.30","4,088.86","-","-0.70%"
"May 02, 2023","4,119.58","4,164.10","4,164.10","4,089.72","-","-1.16%"
"May 01, 2023","4,167.87","4,166.79","4,186.92","4,164.12","-","-0.04%"
"Apr 28, 2023","4,169.48","4,129.63","4,170.06","4,127.18","-","0.83%"
"Apr 27, 2023","4,135.35","4,075.29","4,138.24","4,075.29","-","1.96%"
"Apr 26, 2023","4,055.99","4,087.78","4,089.67","4,049.35","-","-0.38%"
"Apr 25, 2023","4,071.63","4,126.43","4,126.43","4,071.38","-","-1.58%"
"Apr 24, 2023","4,137.04","4,132.07","4,142.41","4,117.77","-","0.09%"
"Apr 21, 2023","4,133.52","4,132.14","4,138.02","4,113.86","-","0.09%"
"Apr 20, 2023","4,129.79","4,130.48","4,148.57","4,114.57","-","-0.60%"
"Apr 19, 2023","4,154.52","4,139.33","4,162.57","4,134.49","-","-0.01%"
"Apr 18, 2023","4,154.87","4,164.26","4,169.48","4,140.36","-","0.09%"
"Apr 17, 2023","4,151.32","4,137.17","4,151.72","4,123.18","-","0.33%"
"Apr 14, 2023","4,137.64","4,140.11","4,163.19","4,113.20","-","-0.21%"
"Apr 13, 2023","4,146.22","4,100.04","4,150.26","4,099.40","-","1.33%"
"Apr 12, 2023","4,091.95","4,121.72","4,134.37","4,086.94","-","-0.41%"
"Apr 11, 2023","4,108.94","4,110.29","4,124.26","4,102.61","-","-0.00%"
"Apr 10, 2023","4,109.11","4,085.20","4,109.50","4,072.55","-","0.10%"
"Apr 06, 2023","4,105.02","4,081.15","4,107.32","4,069.84","-","0.36%"
"Apr 05, 2023","4,090.38","4,094.50","4,099.69","4,072.56","-","-0.25%"
"Apr 04, 2023","4,100.60","4,128.03","4,133.13","4,086.87","-","-0.58%"
"Apr 03, 2023","4,124.51","4,102.20","4,127.66","4,098.79","-","0.37%"
"Mar 31, 2023","4,109.31","4,056.18","4,110.75","4,056.18","-","1.44%"
"Mar 30, 2023","4,050.83","4,046.74","4,057.85","4,032.10","-","0.57%"
"Mar 29, 2023","4,027.81","3,999.53","4,030.59","3,999.53","-","1.42%"
"Mar 28, 2023","3,971.27","3,974.13","3,979.20","3,951.53","-","-0.16%"
"Mar 27, 2023","3,977.53","3,982.93","4,003.83","3,970.49","-","0.16%"
"Mar 24, 2023","3,970.99","3,939.21","3,972.74","3,909.16","-","0.56%"
"Mar 23, 2023","3,948.72","3,959.21","4,007.66","3,919.05","-","0.30%"
"Mar 22, 2023","3,936.97","4,002.04","4,039.49","3,936.17","-","-1.65%"
"Mar 21, 2023","4,002.87","3,975.89","4,009.08","3,971.19","-","1.30%"
"Mar 20, 2023","3,951.57","3,917.47","3,956.62","3,916.89","-","0.89%"
"Mar 17, 2023","3,916.64","3,958.69","3,958.91","3,901.27","-","-1.10%"
"Mar 16, 2023","3,960.28","3,878.93","3,964.46","3,864.11","-","1.76%"
"Mar 15, 2023","3,891.93","3,876.74","3,894.26","3,838.24","-","-0.70%"
"Mar 14, 2023","3,919.29","3,894.01","3,937.29","3,873.63","-","1.65%"
"Mar 13, 2023","3,855.76","3,835.12","3,905.05","3,808.86","-","-0.15%"
"Mar 10, 2023","3,861.59","3,912.77","3,934.05","3,846.32","-","-1.45%"
"Mar 09, 2023","3,918.32","3,998.66","4,017.81","3,908.70","-","-1.85%"
"Mar 08, 2023","3,992.01","3,987.55","4,000.41","3,969.76","-","0.14%"
"Mar 07, 2023","3,986.37","4,048.26","4,050.00","3,980.31","-","-1.53%"
"Mar 06, 2023","4,048.42","4,055.15","4,078.49","4,044.61","-","0.07%"
"Mar 03, 2023","4,045.64","3,998.02","4,048.29","3,995.17","-","1.61%"
"Mar 02, 2023","3,981.35","3,938.68","3,990.84","3,928.16","-","0.76%"
"Mar 01, 2023","3,951.39","3,963.34","3,971.73","3,939.05","-","-0.47%"
"Feb 28, 2023","3,970.15","3,977.19","3,997.50","3,968.98","-","-0.30%"
"Feb 27, 2023","3,982.24","3,992.36","4,018.05","3,973.55","-","0.31%"
"Feb 24, 2023","3,970.04","3,973.24","3,978.25","3,943.08","-","-1.05%"
"Feb 23, 2023","4,012.32","4,018.60","4,028.30","3,969.19","-","0.53%"
"Feb 22, 2023","3,991.05","4,001.83","4,017.37","3,976.90","-","-0.16%"
"Feb 21, 2023","3,997.34","4,052.35","4,052.35","3,995.19","-","-2.00%"
"Feb 17, 2023","4,079.09","4,077.39","4,081.51","4,047.95","-","-0.28%"
"Feb 16, 2023","4,090.41","4,114.75","4,136.54","4,089.49","-","-1.38%"
"Feb 15, 2023","4,147.60","4,119.50","4,148.11","4,103.98","-","0.28%"
"Feb 14, 2023","4,136.13","4,126.70","4,159.77","4,095.01","-","-0.03%"
"Feb 13, 2023","4,137.29","4,096.62","4,138.90","4,092.67","-","1.14%"
"Feb 10, 2023","4,090.46","4,068.92","4,094.36","4,060.79","-","0.22%"
"Feb 09, 2023","4,081.50","4,144.25","4,156.23","4,069.67","-","-0.88%"
"Feb 08, 2023","4,117.86","4,153.47","4,156.85","4,111.67","-","-1.11%"
"Feb 07, 2023","4,164.00","4,105.35","4,176.54","4,088.39","-","1.29%"
"Feb 06, 2023","4,111.08","4,119.57","4,124.63","4,093.38","-","-0.61%"
"Feb 03, 2023","4,136.48","4,136.69","4,182.36","4,123.36","-","-1.04%"
"Feb 02, 2023","4,179.76","4,158.68","4,195.44","4,141.88","-","1.47%"
"Feb 01, 2023","4,119.21","4,070.07","4,148.95","4,037.20","-","1.05%"
"Jan 31, 2023","4,076.60","4,020.85","4,077.16","4,020.44","-","1.46%"
"Jan 30, 2023","4,017.77","4,049.27","4,063.85","4,015.55","-","-1.30%"
"Jan 27, 2023","4,070.56","4,053.72","4,094.21","4,048.70","-","0.25%"
"Jan 26, 2023","4,060.43","4,036.08","4,061.57","4,013.29","-","1.10%"
"Jan 25, 2023","4,016.22","3,982.71","4,019.55","3,949.06","-","-0.02%"
"Jan 24, 2023","4,016.95","4,001.74","4,023.92","3,989.79","-","-0.07%"
"Jan 23, 2023","4,019.81","3,978.14","4,039.31","3,971.64","-","1.19%"
"Jan 20, 2023","3,972.61","3,909.04","3,972.96","3,897.86","-","1.89%"
"Jan 19, 2023","3,898.85","3,911.84","3,922.94","3,885.54","-","-0.76%"
"Jan 18, 2023","3,928.86","4,002.25","4,014.16","3,926.59","-","-1.56%"
"Jan 17, 2023","3,990.97","3,999.28","4,015.39","3,984.57","-","-0.20%"
"Jan 13, 2023","3,999.09","3,960.60","4,003.95","3,947.67","-","0.40%"
"Jan 12, 2023","3,983.17","3,977.57","3,997.76","3,937.56","-","0.34%"
"Jan 11, 2023","3,969.61","3,932.35","3,970.07","3,928.54","-","1.28%"
"Jan 10, 2023","3,919.25","3,888.57","3,919.83","3,877.29","-","0.70%"
"Jan 09, 2023","3,892.09","3,910.82","3,950.57","3,890.42","-","-0.08%"
"Jan 06, 2023","3,895.08","3,823.37","3,906.19","3,809.56","-","2.28%"
"Jan 05, 2023","3,808.10","3,839.74","3,839.74","3,802.42","-","-1.16%"
"Jan 04, 2023","3,852.97","3,840.36","3,873.16","3,815.77","-","0.75%"
"Jan 03, 2023","3,824.14","3,853.29","3,878.46","3,794.33","-","-0.40%"
"Dec 30, 2022","3,839.50","3,829.06","3,839.85","3,800.34","-","-0.25%"
"Dec 29, 2022","3,849.28","3,805.45","3,858.19","3,805.45","-","1.75%"
"Dec 28, 2022","3,783.22","3,829.56","3,848.32","3,780.78","-","-1.20%"
"Dec 27, 2022","3,829.25","3,843.34","3,846.65","3,813.22","-","-0.40%"
"Dec 23, 2022","3,844.82","3,815.11","3,845.80","3,797.01","-","0.59%"
"Dec 22, 2022","3,822.39","3,853.26","3,853.26","3,764.49","-","-1.45%"
"Dec 21, 2022","3,878.44","3,839.49","3,889.82","3,839.49","-","1.49%"
"Dec 20, 2022","3,821.62","3,810.47","3,838.24","3,795.62","-","0.10%"
"Dec 19, 2022","3,817.66","3,853.79","3,854.86","3,800.04","-","-0.90%"
"Dec 16, 2022","3,852.36","3,890.91","3,890.91","3,827.91","-","-1.11%"
"Dec 15, 2022","3,895.75","3,958.37","3,958.37","3,879.45","-","-2.49%"
"Dec 14, 2022","3,995.32","4,015.54","4,053.76","3,965.65","-","-0.61%"
"Dec 13, 2022","4,019.65","4,069.38","4,100.96","3,993.03","-","0.73%"
"Dec 12, 2022","3,990.56","3,939.29","3,990.71","3,935.30","-","1.43%"
"Dec 09, 2022","3,934.38","3,954.17","3,977.02","3,933.04","-","-0.73%"
"Dec 08, 2022","3,963.51","3,947.79","3,974.19","3,935.83","-","0.75%"
"Dec 07, 2022","3,933.92","3,933.28","3,957.57","3,922.68","-","-0.19%"
"Dec 06, 2022","3,941.26","3,996.63","4,001.51","3,918.39","-","-1.44%"
"Dec 05, 2022","3,998.84","4,052.02","4,052.45","3,984.49","-","-1.79%"
"Dec 02, 2022","4,071.70","4,040.17","4,080.48","4,026.63","-","-0.12%"
"Dec 01, 2022","4,076.57","4,087.14","4,100.51","4,050.87","-","-0.09%"
"Nov 30, 2022","4,080.11","3,957.18","4,080.11","3,938.58","-","3.09%"
"Nov 29, 2022","3,957.63","3,964.19","3,976.77","3,937.65","-","-0.16%"
"Nov 28, 2022","3,963.94","4,005.36","4,012.27","3,955.77","-","-1.54%"
"Nov 25, 2022","4,026.12","4,023.34","4,034.02","4,020.76","-","-0.03%"
"Nov 23, 2022","4,027.26","4,000.30","4,033.78","3,998.66","-","0.59%"
"Nov 22, 2022","4,003.58","3,965.51","4,005.88","3,956.88","-","1.36%"
"Nov 21, 2022","3,949.94","3,956.23","3,962.00","3,933.34","-","-0.39%"
"Nov 18, 2022","3,965.34","3,966.39","3,979.89","3,935.98","-","0.48%"
"Nov 17, 2022","3,946.56","3,919.26","3,954.33","3,906.54","-","-0.31%"
"Nov 16, 2022","3,958.79","3,976.82","3,983.09","3,954.34","-","-0.83%"
"Nov 15, 2022","3,991.73","4,006.41","4,028.84","3,953.17","-","0.87%"
"Nov 14, 2022","3,957.25","3,977.97","4,008.97","3,956.40","-","-0.89%"
"Nov 11, 2022","3,992.93","3,963.72","4,001.48","3,944.82","-","0.92%"
"Nov 10, 2022","3,956.37","3,859.89","3,958.33","3,859.89","-","5.54%"
"Nov 09, 2022","3,748.57","3,810.94","3,818.20","3,744.22","-","-2.08%"
"Nov 08, 2022","3,828.11","3,817.02","3,859.40","3,786.28","-","0.56%"
"Nov 07, 2022","3,806.80","3,780.71","3,813.95","3,764.70","-","0.96%"
"Nov 04, 2022","3,770.55","3,766.98","3,796.34","3,708.84","-","1.36%"
"Nov 03, 2022","3,719.89","3,733.25","3,750.59","3,698.15","-","-1.06%"
"Nov 02, 2022","3,759.69","3,852.90","3,894.44","3,758.68","-","-2.50%"
"Nov 01, 2022","3,856.10","3,901.79","3,911.79","3,843.80","-","-0.41%"
"Oct 31, 2022","3,871.98","3,881.85","3,893.73","3,863.18","-","-0.75%"
"Oct 28, 2022","3,901.06","3,808.26","3,905.42","3,808.26","-","2.46%"
"Oct 27, 2022","3,807.30","3,834.69","3,859.95","3,803.79","-","-0.61%"
"Oct 26, 2022","3,830.60","3,825.97","3,886.15","3,824.07","-","-0.74%"
"Oct 25, 2022","3,859.11","3,799.44","3,862.85","3,799.44","-","1.63%"
"Oct 24, 2022","3,797.34","3,762.01","3,810.74","3,741.65","-","1.19%"
"Oct 21, 2022","3,752.75","3,657.10","3,757.89","3,647.42","-","2.37%"
"Oct 20, 2022","3,665.78","3,689.05","3,736.00","3,656.44","-","-0.80%"
"Oct 19, 2022","3,695.16","3,703.11","3,728.58","3,666.51","-","-0.67%"
"Oct 18, 2022","3,719.98","3,746.26","3,762.79","3,686.53","-","1.14%"
"Oct 17, 2022","3,677.95","3,638.65","3,689.73","3,638.65","-","2.65%"
"Oct 14, 2022","3,583.07","3,690.41","3,712.00","3,579.68","-","-2.37%"
"Oct 13, 2022","3,669.91","3,520.37","3,685.41","3,491.58","-","2.60%"
"Oct 12, 2022","3,577.03","3,590.83","3,608.34","3,573.86","-","-0.33%"
"Oct 11, 2022","3,588.84","3,595.86","3,640.66","3,568.45","-","-0.65%"
"Oct 10, 2022","3,612.39","3,647.51","3,652.17","3,588.10","-","-0.75%"
"Oct 07, 2022","3,639.66","3,706.74","3,706.74","3,620.73","-","-2.80%"
"Oct 06, 2022","3,744.52","3,771.97","3,797.93","3,739.22","-","-1.02%"
"Oct 05, 2022","3,783.28","3,753.25","3,806.91","3,722.66","-","-0.20%"
"Oct 04, 2022","3,790.93","3,726.46","3,791.92","3,726.46","-","3.06%"
"Oct 03, 2022","3,678.43","3,609.78","3,698.35","3,604.93","-","2.59%"
"Sep 30, 2022","3,585.62","3,633.48","3,671.44","3,584.13","-","-1.51%"
"Sep 29, 2022","3,640.47","3,687.01","3,687.01","3,610.40","-","-2.11%"
"Sep 28, 2022","3,719.04","3,651.94","3,736.74","3,640.61","-","1.97%"
"Sep 27, 2022","3,647.29","3,686.44","3,717.53","3,623.29","-","-0.21%"
"Sep 26, 2022","3,655.04","3,682.72","3,715.67","3,644.76","-","-1.03%"
"Sep 23, 2022","3,693.23","3,727.14","3,727.14","3,647.47","-","-1.72%"
"Sep 22, 2022","3,757.99","3,782.36","3,790.90","3,749.45","-","-0.84%"
"Sep 21, 2022","3,789.93","3,871.40","3,907.07","3,789.49","-","-1.71%"
"Sep 20, 2022","3,855.93","3,875.23","3,876.01","3,827.54","-","-1.13%"
"Sep 19, 2022","3,899.89","3,849.91","3,900.45","3,838.50","-","0.69%"
"Sep 16, 2022","3,873.33","3,880.95","3,880.95","3,837.08","-","-0.72%"
"Sep 15, 2022","3,901.35","3,932.41","3,959.14","3,888.28","-","-1.13%"
"Sep 14, 2022","3,946.01","3,940.73","3,961.94","3,912.18","-","0.34%"
"Sep 13, 2022","3,932.69","4,037.12","4,037.12","3,921.28","-","-4.32%"
"Sep 12, 2022","4,110.41","4,083.67","4,119.28","4,083.67","-","1.06%"
"Sep 09, 2022","4,067.36","4,022.94","4,076.81","4,022.94","-","1.53%"
"Sep 08, 2022","4,006.18","3,959.94","4,010.50","3,944.81","-","0.66%"
"Sep 07, 2022","3,979.87","3,909.43","3,987.89","3,906.03","-","1.83%"
"Sep 06, 2022","3,908.19","3,930.89","3,942.55","3,886.75","-","-0.41%"
"Sep 02, 2022","3,924.26","3,994.66","4,018.43","3,906.21","-","-1.07%"
"Sep 01, 2022","3,966.85","3,936.73","3,970.23","3,903.65","-","0.30%"
"Aug 31, 2022","3,955.00","4,000.67","4,015.37","3,954.53","-","-0.78%"
"Aug 30, 2022","3,986.16","4,041.25","4,044.98","3,965.21","-","-1.10%"
"Aug 29, 2022","4,030.61","4,034.58","4,062.99","4,017.42","-","-0.67%"
"Aug 26, 2022","4,057.66","4,198.74","4,203.04","4,057.66","-","-3.37%"
"Aug 25, 2022","4,199.12","4,153.26","4,200.54","4,147.59","-","1.41%"
"Aug 24, 2022","4,140.77","4,126.55","4,156.56","4,119.97","-","0.29%"
"Aug 23, 2022","4,128.73","4,133.09","4,159.77","4,124.03","-","-0.22%"
"Aug 22, 2022","4,137.99","4,195.08","4,195.08","4,129.86","-","-2.14%"
"Aug 19, 2022","4,228.48","4,266.31","4,266.31","4,218.70","-","-1.29%"
